"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Качество выполненной работы","Компетентность работника в общение ","Не удовлетворен","Скорость выполненной работы","Скорость ответа работника после запроса" 
490,"1","Да, подтверждаю ! Вчера вечером обнаружила что устранено. Спасибо","2025-05-09T17:07:08.483602Z",3910685,60.661,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-10T13:45:33.070117Z","","","","","",""
491,"1","вопрос решён ","2025-05-09T17:07:10.957532Z",3910836,1.768,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:07:10.957532Z","","","","","",""
492,"1","Спасибо за помощь_x000D_
","2025-05-09T17:07:17.885636Z",3910841,1.775,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:07:17.885636Z","","","","","",""
493,"1","Спасибо за помощь_x000D_
","2025-05-09T17:07:20.035852Z",3910865,1.584,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:07:20.035852Z","","","","","",""
494,"1","Спасибо! Очень быстро сработали!","2025-05-09T17:07:23.103610Z",3910908,5.525,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Скорость ответа работника после запроса""]]}]","2025-05-09T17:07:27.874517Z","","","","","",""
495,"1","Добрый день. Спасибо за разъяснение. Всего вам хорошего.","2025-05-09T17:07:31.153545Z",3910977,2.653,5,"[{""taxonomy"":[[""Компетентность работника в общение""],[""Вопрос решен""]]}]","2025-05-09T17:07:31.153545Z","","","","","",""
496,"1","спасибо! ","2025-05-09T17:07:33.495173Z",3911003,1.586,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:07:33.495173Z","","","","","",""
497,"1","спасибо _x000D_
","2025-05-09T17:07:36.339421Z",3911008,2.274,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:07:36.339421Z","","","","","",""
498,"1","молодец электрик оперативно решил проблему ","2025-05-09T17:07:43.067460Z",3911065,8.134,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:45:47.710239Z","","","","","",""
499,"1","Быстро и аккуратно!Благодарю!","2025-05-09T17:07:46.452636Z",3911104,11.509,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-10T13:45:58.066735Z","","","","","",""
500,"1","спасибо большое! пусть убирают часто.... ","2025-05-09T17:07:51.729076Z",3911134,9.674,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-10T13:46:03.947260Z","","","","","",""
501,"1","очень оперативно!","2025-05-09T17:07:55.525239Z",3911142,2.945,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:07:55.525239Z","","","","","",""
502,"1","Спасибо за оперативность ","2025-05-09T17:07:58.362119Z",3911154,2.205,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:07:58.362119Z","","","","","",""
503,"1","все вежливо и информативно ❤️","2025-05-09T17:08:02.150608Z",3911182,2.924,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Компетентность работника в общение""],[""Вопрос решен""]]}]","2025-05-09T17:08:02.150608Z","","","","","",""
504,"1"," Спасибо вам за заботу о нас и нашем здоровье.Экология -это замечательно","2025-05-09T17:08:06.294031Z",3911339,3.618,5,"[{""taxonomy"":[[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:08:06.294031Z","","","","","",""
505,"1","работа сотрудника офиса УК Евгении на 10+","2025-05-09T17:08:12.038477Z",3911355,9.879999999999999,5,"[{""taxonomy"":[[""Компетентность работника в общение""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:46:13.935926Z","","","","","",""
506,"1","Спасибо.","2025-05-09T17:08:14.412855Z",3911416,1.807,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:08:14.412855Z","","","","","",""
507,"1","спасибо за работу все быстро и качественно. ","2025-05-09T17:08:17.797549Z",3911421,2.523,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:08:17.797549Z","","","","","",""
508,"1","Спасибо ","2025-05-09T17:08:19.646296Z",3911509,1.348,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:08:19.646296Z","","","","","",""
509,"1","Спасибо большое! Проблема была решена очень быстро!","2025-05-09T17:08:25.093494Z",3911514,4.692,5,"[{""taxonomy"":[[""Качество выполненной работы""],[""Вопрос решен""],[""Скорость выполненной работы""]]}]","2025-05-09T17:08:25.093494Z","","","","","",""
510,"1","Все отлично ","2025-05-09T17:08:27.072133Z",3911533,1.457,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:08:27.072133Z","","","","","",""
511,"1","Менеджеру Наталье и дежурного  сантехнику 09.09.2024  большая благодарность  за оперативное решение проблемы. ","2025-05-09T17:08:36.187091Z",3911553,11.831999999999999,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Компетентность работника в общение""],[""Скорость ответа работника после запроса""],[""Качество работы сотрудника""]]}]","2025-05-10T13:46:35.226179Z","","","","","",""
512,"1","Отлично!!!","2025-05-09T17:08:39.418790Z",3911561,1.547,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:08:39.418790Z","","","","","",""
513,"1","Спасибо! оперативно и в полной мере ответили на мой вопрос 👌","2025-05-09T17:09:15.448229Z",3911570,35.408,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:09:15.448229Z","","","","","",""
514,"1","Быстро, качественно устранил наш засор ","2025-05-09T17:09:25.114923Z",3911586,9.033,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:09:25.114923Z","","","","","",""
515,"1","Спасибо, все качественно и профессионально!","2025-05-09T17:09:29.579370Z",3911663,6.961,5,"[{""taxonomy"":[[""Качество выполненной работы""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:46:48.539681Z","","","","","",""
516,"1","Быстро и качественно. Спасибо!","2025-05-09T17:09:33.624016Z",3911763,3.421,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:09:33.624016Z","","","","","",""
517,"1","отличная функция, спасибо ","2025-05-09T17:09:39.132777Z",3911815,4.497,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:09:39.133778Z","","","","","",""
518,"1","Спасибо за выполненную работу!","2025-05-09T17:09:42.891947Z",3911905,2.808,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:09:42.891947Z","","","","","",""
519,"1","очень оперативно, благодарю","2025-05-09T17:09:47.468505Z",3911957,2.119,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:09:47.468505Z","","","","","",""
520,"1","спасибо","2025-05-09T17:09:50.417491Z",3911963,2.342,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:09:50.417491Z","","","","","",""
521,"1","спасибо большое!_x000D_
","2025-05-09T17:09:54.082736Z",3911972,2.951,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:09:54.082736Z","","","","","",""
522,"1","оперативно и четко. сделали аккуратно, прибрались после работы ","2025-05-09T17:10:19.976535Z",3911983,24.882,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:10:19.976535Z","","","","","",""
523,"1","Спасибо Александру за профессионализм и быструю работу. ","2025-05-09T17:11:16.732157Z",3912007,60.997,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:47:51.070308Z","","","","","",""
524,"1","спасибо","2025-05-09T17:11:19.392061Z",3912029,1.931,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:11:19.392061Z","","","","","",""
525,"1","спасибо большое!!!🤗","2025-05-09T17:11:21.499157Z",3912041,1.515,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:11:21.499157Z","","","","","",""
526,"1","все отлично, сделали быстро и не дорого","2025-05-09T17:11:27.013358Z",3912121,3.832,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:11:27.013358Z","","","","","",""
527,"1","Спасибо большое за оперативный ответ ","2025-05-09T17:11:31.814672Z",3912185,4.211,5,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Компетентность работника в общение""],[""Вопрос решен""]]}]","2025-05-09T17:11:31.814672Z","","","","","",""
528,"1","Спасибо огромное менеджеру по страхованию Евгении Гущиной за помощь в оформлении страховки!!!! Настоящий профессионал своего дела!!! Исчерпывающе ответила на все интересующие вопросы!!!! ","2025-05-09T17:12:09.736408Z",3912199,44.053999999999995,5,"[{""taxonomy"":[[""Вопрос решен""],[""Компетентность работника в общение""],[""Качество выполненной работы""],[""Качество работы сотрудника""]]}]","2025-05-10T13:48:06.251564Z","","","","","",""
529,"1","спасибо большое","2025-05-09T17:12:12.117035Z",3912201,1.599,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:12:12.117035Z","","","","","",""
530,"1","Оперативно,профессионально,спасибо","2025-05-09T17:12:15.288218Z",3912225,10.736,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Качество работы сотрудника""],[""Качество выполненной работы""]]}]","2025-05-10T13:48:15.979828Z","","","","","",""
531,"1","Специалист связывался по заявке, все починили! Спасибо ","2025-05-09T17:12:20.262235Z",3912227,7.166,5,"[{""taxonomy"":[[""Вопрос решен""],[""Качество выполненной работы""],[""Качество работы сотрудника""]]}]","2025-05-10T13:48:19.986729Z","","","","","",""
532,"1","В течении 2 часов после создания заявки все устранили, спасибо","2025-05-09T17:12:25.236148Z",3912230,4.208,5,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Компетентность работника в общение""],[""Вопрос решен""]]}]","2025-05-09T17:12:25.236148Z","","","","","",""
533,"1","Ремонт выполнен!","2025-05-09T17:12:28.654002Z",3912246,2.773,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:12:28.654002Z","","","","","",""
534,"1","Быстро решили проблему! Спасибо!","2025-05-09T17:12:35.156576Z",3912277,5.635,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Скорость ответа работника после запроса""]]}]","2025-05-09T17:12:35.156576Z","","","","","",""
535,"1","Быстро решили проблему! Спасибо!","2025-05-09T17:12:38.993364Z",3912279,2.899,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]","2025-05-09T17:12:38.993364Z","","","","","",""
536,"1","спасибо ","2025-05-09T17:12:41.439816Z",3912394,1.624,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:12:41.439816Z","","","","","",""
537,"1","Работа мастера, выполнена отлично! Проблема решилась только при личном визите в УК","2025-05-09T17:12:46.226004Z",3912521,4.168,5,"[{""taxonomy"":[[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:12:46.226004Z","","","","","",""
538,"1","Большое спасибо Оксане Петриной! ","2025-05-09T17:12:48.559198Z",3912769,9.859000000000002,5,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:49:16.469774Z","","","","","",""
539,"1","Всё оперативно,спасибо!","2025-05-09T17:12:52.254770Z",3912975,3.093,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]","2025-05-09T17:12:52.254770Z","","","","","",""
540,"1","Добрый день! Спасибо. Вопрос решен. ","2025-05-09T17:12:55.708754Z",3913158,2.545,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:12:55.708754Z","","","","","",""
541,"1","Все быстро и четко!!! Спасибо!","2025-05-09T17:13:00.071117Z",3913176,3.578,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:13:00.071117Z","","","","","",""
542,"1","Очень ответственная девушка в УК.","2025-05-09T17:13:03.998946Z",3913279,7.666,5,"[{""taxonomy"":[[""Компетентность работника в общение""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:49:24.045399Z","","","","","",""
543,"1","отлично всё работает ","2025-05-09T17:13:06.172120Z",3913316,1.533,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:13:06.173119Z","","","","","",""
544,"1","Благодарность мастеру, сделал быстро и качественно. Премию Ренату. 🤝","2025-05-09T17:13:10.892074Z",3913442,8.184000000000001,5,"[{""taxonomy"":[[""Вопрос решен""],[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Качество работы сотрудника""]]}]","2025-05-10T13:49:29.764530Z","","","","","",""
545,"1","Пришли вовремя) заранее позвонили уточнить удобное время) отличный мастер все сделал быстро и аккуратно) ","2025-05-09T17:13:27.896000Z",3913486,20.144,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Компетентность работника в общение""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:49:35.055898Z","","","","","",""
546,"1","отлично, спасибо!_x000D_
","2025-05-09T17:13:30.715074Z",3913490,1.931,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:13:30.715074Z","","","","","",""
547,"1","Все четко объяснили, вопросов не осталось","2025-05-09T17:13:33.870181Z",3913509,2.41,5,"[{""taxonomy"":[[""Вопрос решен""],[""Компетентность работника в общение""]]}]","2025-05-09T17:13:33.870181Z","","","","","",""
548,"1","ну вроде, получше..._x000D_
Слава Богу","2025-05-09T17:13:37.574462Z",3913566,14.741999999999999,5,"[{""taxonomy"":[[""Вопрос решен""],[""Не удовлетворен""],[""Не понравился результат""]]}]","2025-05-10T13:49:59.710393Z","","","","","",""
549,"1","Спасибо!","2025-05-09T17:13:42.166038Z",3913664,1.547,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:13:42.166038Z","","","","","",""
550,"1","Проблема решена, быстро и оперативно..","2025-05-09T17:13:46.184082Z",3913676,3.467,5,"[{""taxonomy"":[[""Вопрос решен""],[""Скорость выполненной работы""],[""Качество выполненной работы""]]}]","2025-05-09T17:13:46.184082Z","","","","","",""
551,"1","Всё отлично, спасибо!","2025-05-09T17:13:48.656191Z",3913730,1.86,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:13:48.656191Z","","","","","",""
552,"1","Очень быстро и вежливо))","2025-05-09T17:13:52.459927Z",3913971,7.969,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Компетентность работника в общение""],[""Вопрос решен""]]}]","2025-05-10T13:50:07.348172Z","","","","","",""
553,"1","Второй специалист все отлично решил. Спасибо.","2025-05-09T17:14:05.453694Z",3913976,14.899999999999999,5,"[{""taxonomy"":[[""Вопрос решен""],[""Компетентность работника в общение""],[""Качество работы сотрудника""]]}]","2025-05-10T13:50:14.400058Z","","","","","",""
554,"1","Благодарю за оперативность!","2025-05-09T17:14:08.391833Z",3914036,2.145,5,"[{""taxonomy"":[[""Вопрос решен""],[""Скорость выполненной работы""]]}]","2025-05-09T17:14:08.391833Z","","","","","",""
555,"1","Спасибо. ","2025-05-09T17:14:10.607887Z",3914082,1.508,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:14:10.607887Z","","","","","",""
556,"1","благадарю специалиста","2025-05-09T17:14:16.560022Z",3914097,5.279,5,"[{""taxonomy"":[[""Компетентность работника в общение""],[""Вопрос решен""]]}]","2025-05-09T17:14:16.560022Z","","","","","",""
557,"1","Очень быстро и качественно, спасибо! ","2025-05-09T17:14:20.010801Z",3914189,2.685,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:14:20.010801Z","","","","","",""
558,"1","Спасибо за оперативность ","2025-05-09T17:14:23.766340Z",3914220,2.977,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:14:23.766340Z","","","","","",""
559,"1","Спасибо Большое! Всё сделано супер!","2025-05-09T17:14:37.646984Z",3914351,13.328,5,"[{""taxonomy"":[[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:14:37.646984Z","","","","","",""
560,"1","Комод убран. Большое спасибо за оперативное решение","2025-05-09T17:14:43.280158Z",3914367,3.793,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Качество выполненной работы""]]}]","2025-05-09T17:14:43.280158Z","","","","","",""
561,"1","Хочу выразить особую благодарность Татьяне за проявленный интерес к моему вопросу!","2025-05-09T17:14:49.709439Z",3914531,11.567,5,"[{""taxonomy"":[[""Компетентность работника в общение""],[""Вопрос решен""],[""Качество работы сотрудника""],[""Качество выполненной работы""]]}]","2025-05-10T13:50:28.349945Z","","","","","",""
562,"1","Очень быстро отреагировали и устранили проблему ","2025-05-09T17:15:07.867415Z",3914571,17.588,5,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Вопрос решен""],[""Скорость выполненной работы""]]}]","2025-05-09T17:15:07.867415Z","","","","","",""
563,"1","спасибо большое за оперативность)))","2025-05-09T17:15:10.962320Z",3914595,2.347,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:15:10.962320Z","","","","","",""
564,"1","Вот теперь все данные правильно внесены. Спасибо.","2025-05-09T17:15:15.325090Z",3914622,3.542,5,"[{""taxonomy"":[[""Вопрос решен""],[""Качество выполненной работы""]]}]","2025-05-09T17:15:15.325090Z","","","","","",""
565,"1","спасибо _x000D_
","2025-05-09T17:15:22.743071Z",3914651,6.486,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:15:22.743071Z","","","","","",""
566,"1","Спасибо за оперативную помощь","2025-05-09T17:15:34.877031Z",3914767,11.488,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:15:34.877031Z","","","","","",""
567,"1","Спасибо! Ключи рабочие","2025-05-09T17:15:39.531794Z",3914795,3.798,5,"[{""taxonomy"":[[""Вопрос решен""],[""Качество выполненной работы""]]}]","2025-05-09T17:15:39.531794Z","","","","","",""
568,"1","Круто , быстро ,спасибо ","2025-05-09T17:15:43.033483Z",3914807,2.661,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Скорость ответа работника после запроса""]]}]","2025-05-09T17:15:43.033483Z","","","","","",""
569,"1","быстро, эффективно!","2025-05-09T17:15:45.922602Z",3914918,2.353,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:15:45.922602Z","","","","","",""
570,"1","Все отлично","2025-05-09T17:15:49.421145Z",3915041,2.597,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:15:49.421145Z","","","","","",""
571,"1","Отличный сантехник!","2025-05-09T17:15:51.916105Z",3915053,1.898,5,"[{""taxonomy"":[[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:15:51.916105Z","","","","","",""
572,"1","Спасибо!!!","2025-05-09T17:15:54.928735Z",3915108,2.457,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:15:54.928735Z","","","","","",""
573,"1","очень оперативно. спасибо ","2025-05-09T17:15:59.417639Z",3915266,2.685,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Скорость ответа работника после запроса""]]}]","2025-05-09T17:15:59.417639Z","","","","","",""
574,"1","Как оперативно! Благодарю!","2025-05-09T17:16:02.640966Z",3915342,2.532,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]","2025-05-09T17:16:02.640966Z","","","","","",""
575,"1","Благодарю за оперативность ","2025-05-09T17:16:08.675105Z",3915523,5.27,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]","2025-05-09T17:16:08.675105Z","","","","","",""
576,"1","Быстро среагировали и решили проблему. Спасибо!","2025-05-09T17:16:14.206157Z",3915543,4.815,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]","2025-05-09T17:16:14.206157Z","","","","","",""
577,"1","Быстро сделали.","2025-05-09T17:16:18.682430Z",3915644,3.686,5,"[{""taxonomy"":[[""Вопрос решен""],[""Скорость ответа работника после запроса""],[""Скорость выполненной работы""]]}]","2025-05-09T17:16:18.682430Z","","","","","",""
578,"1","Благодарю!","2025-05-09T17:16:28.173219Z",3916058,2.027,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:16:28.173219Z","","","","","",""
579,"1","Спасибо!","2025-05-09T17:16:30.542709Z",3916306,1.454,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:16:30.542709Z","","","","","",""
580,"1","Добрый день! Вопрос решен очень быстро! Благодарю за работу и оперативность)","2025-05-09T17:16:44.951348Z",3916307,13.255,5,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Вопрос решен""],[""Скорость выполненной работы""]]}]","2025-05-09T17:16:44.951348Z","","","","","",""
581,"1","спасибо за консультацию","2025-05-09T17:16:48.089575Z",3916362,2.357,5,"[{""taxonomy"":[[""Компетентность работника в общение""],[""Вопрос решен""]]}]","2025-05-09T17:16:48.089575Z","","","","","",""
582,"1","быстро","2025-05-09T17:17:09.271546Z",3916376,2.898,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:17:09.271546Z","","","","","",""
583,"1","все хорошо, очень доступно все объяснили","2025-05-09T17:17:17.219010Z",3916394,6.777,5,"[{""taxonomy"":[[""Компетентность работника в общение""],[""Вопрос решен""]]}]","2025-05-09T17:17:17.219010Z","","","","","",""
584,"1","спасибо","2025-05-09T17:17:23.410142Z",3916430,5.463,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:17:23.410142Z","","","","","",""
585,"1","Спасибо за оперативность!","2025-05-09T17:17:26.743696Z",3916516,2.519,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Скорость ответа работника после запроса""]]}]","2025-05-09T17:17:26.743696Z","","","","","",""
586,"1","спасибо!","2025-05-09T17:17:29.257859Z",3916523,1.876,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:17:29.257859Z","","","","","",""
587,"1","Мастер на все руки! Спасибо большое 👍👍👍","2025-05-09T17:17:37.915906Z",3916525,14.735,5,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:50:56.613793Z","","","","","",""
588,"1","Оперативно","2025-05-09T17:17:40.488779Z",3916678,1.981,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:17:40.488779Z","","","","","",""
589,"1","Отличный мастер","2025-05-09T17:17:43.674055Z",3916720,5.154,5,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:51:00.567127Z","","","","","",""
590,"1","да,  спасибо. пока не сломали)","2025-05-09T17:17:48.436968Z",3916845,3.543,5,"[{""taxonomy"":[[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:17:48.436968Z","","","","","",""
591,"1","Оперативная работа👍","2025-05-09T17:17:52.635106Z",3917076,3.07,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Скорость ответа работника после запроса""]]}]","2025-05-09T17:17:52.635106Z","","","","","",""
592,"1","Оперативно","2025-05-09T17:17:55.507319Z",3917113,2.222,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Скорость ответа работника после запроса""]]}]","2025-05-09T17:17:55.507319Z","","","","","",""
593,"1","все очень быстро и качественно сделал сантехник Сергей!","2025-05-09T17:18:08.197585Z",3917220,15.454,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]","2025-05-10T13:51:07.494626Z","","","","","",""
594,"1","Спасибо","2025-05-09T17:18:11.968818Z",3917257,2.569,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:18:11.968818Z","","","","","",""
595,"1","Спасибо огромное 🫶🏼","2025-05-09T17:18:14.376231Z",3917341,1.548,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:18:14.376231Z","","","","","",""
596,"1","Большое спасибо, очень внимательно и клиентоориентированность на высшем уровне ","2025-05-09T17:18:22.069089Z",3917445,6.812,5,"[{""taxonomy"":[[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:18:22.069089Z","","","","","",""
597,"1","Спасибо большое за оперативное решение","2025-05-09T17:18:25.435341Z",3917598,2.796,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]","2025-05-09T17:18:25.435341Z","","","","","",""
598,"1","Отличное обслуживание.","2025-05-09T17:18:27.669589Z",3917634,1.443,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:18:27.669589Z","","","","","",""
599,"1","Всё решили ","2025-05-09T17:18:29.737871Z",3917644,1.535,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:18:29.737871Z","","","","","",""
600,"1","спасибо за оперативность_x000D_
","2025-05-09T17:18:53.391064Z",3918105,25.687,5,"[{""taxonomy"":[[""Вопрос решен""],[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""]]}]","2025-05-09T17:18:56.433425Z","","","","","",""
601,"1","Быстро выявили ошибку в показаниях, и не стала делать в убыток мне . Позвонила мне , уточнила и решила всё. Огромное спасибо Вам . ✈️ меняется в лучшую сторону ","2025-05-09T17:19:04.320237Z",3918118,7.366,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Компетентность работника в общение""],[""Вопрос решен""]]}]","2025-05-09T17:19:04.320237Z","","","","","",""
602,"1","Спасибо за оперативность! ","2025-05-09T17:19:06.911247Z",3918254,1.942,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:19:06.911247Z","","","","","",""
603,"1","Ключи работают. ","2025-05-09T17:19:09.369248Z",3918621,1.862,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-09T17:19:09.369248Z","","","","","",""
604,"1","Спасибо большое!_x000D_
Выполнили работу быстро и аккуратно!","2025-05-09T17:19:21.028934Z",3918647,11.011,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]","2025-05-09T17:19:21.028934Z","","","","","",""
605,"1","Все быстро, качественно, как договорились. Спасибо.","2025-05-09T17:19:25.985973Z",3918748,4.0,5,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""],[""Компетентность работника в общение""]]}]","2025-05-09T17:19:25.985973Z","","","","","",""
