iter	Logloss
1502	0.01700246346
1503	0.01696921521
1504	0.01696915912
1505	0.01696909642
1506	0.01696901722
1507	0.01696742501
1508	0.01696742996
1509	0.01696725342
1510	0.01696732107
1511	0.01696707522
1512	0.01696717917
1513	0.01696700427
1514	0.01696696138
1515	0.01696697128
1516	0.01696520912
1517	0.01696514643
1518	0.01696519922
1519	0.01696346677
1520	0.01696342717
1521	0.01696336282
1522	0.01691854014
1523	0.01691566757
1524	0.01691423046
1525	0.01687687877
1526	0.01687671543
1527	0.01687673852
1528	0.01687667583
1529	0.01687574525
1530	0.01687562481
1531	0.01687546311
1532	0.01687370261
1533	0.01687115838
1534	0.01687115838
1535	0.01687105443
1536	0.01683024939
1537	0.01683021804
1538	0.01680492257
1539	0.01680488957
1540	0.01680482358
1541	0.01680491267
1542	0.01680471468
1543	0.01680468333
1544	0.01680468498
1545	0.01680468168
1546	0.01680466848
1547	0.01680467673
1548	0.01680455793
1549	0.01680456123
1550	0.01680309772
1551	0.01680159131
1552	0.01680151872
1553	0.01679984236
1554	0.01679599632
1555	0.01679383488
1556	0.01676700495
1557	0.01676693731
1558	0.01676690761
1559	0.01676690761
1560	0.01676688781
1561	0.0167669604
1562	0.01676461582
1563	0.01676459767
1564	0.01676439967
1565	0.01676226463
1566	0.01676218708
1567	0.01676077967
1568	0.01675942671
1569	0.01675936896
1570	0.01667824891
1571	0.01667239817
1572	0.01667013113
1573	0.01666947445
1574	0.01664128497
1575	0.01663796031
1576	0.01663789596
1577	0.01663778211
1578	0.01663783491
1579	0.01663778046
1580	0.01663768476
1581	0.01663705943
1582	0.01663708913
1583	0.01663705778
1584	0.01663697528
1585	0.01661654389
1586	0.01660494965
1587	0.0166049249
1588	0.01660208698
1589	0.01658189483
1590	0.01658172818
1591	0.01658168693
1592	0.01658074316
1593	0.01657818408
1594	0.01655248933
1595	0.01655237878
1596	0.01655232763
1597	0.01655231113
1598	0.01655220223
1599	0.01655220718
1600	0.01655224018
1601	0.01655215603
1602	0.01655215768
1603	0.01655227318
1604	0.01655224348
1605	0.01655040543
1606	0.01655042358
1607	0.01655033118
1608	0.01655032293
1609	0.01655031798
1610	0.01655033778
1611	0.01655037243
1612	0.01654873403
1613	0.01654628219
1614	0.01654618155
1615	0.01651372858
1616	0.01651360483
1617	0.01651361803
1618	0.01651291515
1619	0.01651298115
1620	0.0165129201
1621	0.0165128904
1622	0.0165129762
1623	0.01651290855
1624	0.0165128838
1625	0.0165127947
1626	0.0165127287
1627	0.01651180143
1628	0.01651044187
1629	0.01651043197
1630	0.01651049962
1631	0.01650853287
1632	0.0164814472
1633	0.01648145875
1634	0.01648144225
1635	0.01647793445
1636	0.01647764241
1637	0.01647756156
1638	0.01647596605
1639	0.01647592645
1640	0.01647440025
1641	0.01645676057
1642	0.01645327917
1643	0.01645190476
1644	0.0164354052
1645	0.01641075157
1646	0.01641071857
1647	0.01641066908
1648	0.01641087037
1649	0.01641088027
1650	0.01641065423
1651	0.01641052058
1652	0.01641043148
1653	0.0164097979
1654	0.01640705897
1655	0.01640477544
1656	0.01636892356
1657	0.01636879486
1658	0.01636891201
1659	0.01636681987
1660	0.01636497357
1661	0.01627544865
1662	0.01624217895
1663	0.01624209975
1664	0.01624205355
1665	0.01624205355
1666	0.01624205355
1667	0.01624205355
1668	0.01624205355
1669	0.01624205355
1670	0.01624205355
1671	0.01624205355
1672	0.01624205355
1673	0.01624205355
1674	0.01624205355
1675	0.01624205355
1676	0.01624205355
1677	0.01624205355
1678	0.01624205355
1679	0.01624205355
1680	0.01624205355
1681	0.01624205355
1682	0.01624205355
1683	0.01624205355
1684	0.01624205355
1685	0.01624205355
1686	0.01624205355
1687	0.01624205355
1688	0.01624205355
1689	0.01624205355
1690	0.01624205355
1691	0.01624205355
1692	0.01624205355
1693	0.01624205355
1694	0.01624205355
1695	0.01624205355
1696	0.01624205355
1697	0.01624205355
1698	0.01624205355
1699	0.0162420717
1700	0.01624059829
1701	0.01624055539
1702	0.01624054384
1703	0.01623889719
1704	0.01623827185
1705	0.01623814646
1706	0.01623823391
1707	0.01623798806
1708	0.01623741718
1709	0.01623733468
1710	0.01623741058
1711	0.01623723568
1712	0.01623720928
1713	0.01623716308
1714	0.01623727198
1715	0.01623718288
1716	0.01623558243
1717	0.01623547353
1718	0.01623537783
1719	0.01621383932
1720	0.01621377332
1721	0.01621363142
1722	0.01621373042
1723	0.01621375517
1724	0.01621365782
1725	0.01621359842
1726	0.01621357202
1727	0.01621357202
1728	0.01621367102
1729	0.01621356377
1730	0.01621298794
1731	0.01621295824
1732	0.0162128081
1733	0.01621114989
1734	0.01621112349
1735	0.01621109379
1736	0.01616915523
1737	0.01616691294
1738	0.01614105979
1739	0.01614099709
1740	0.0161409608
1741	0.01614091295
1742	0.01613963918
1743	0.01613939169
1744	0.01613773348
1745	0.01613763449
1746	0.01613758994
1747	0.01610264224
1748	0.0161001046
1749	0.01609608861
1750	0.01609594012
1751	0.01609373578
1752	0.01606921414
1753	0.01606923394
1754	0.01606910195
1755	0.01606773083
1756	0.01606765989
1757	0.01606754109
1758	0.01606603303
1759	0.01606544565
1760	0.01606549184
1761	0.01606461407
1762	0.01606461407
1763	0.01606461407
1764	0.01606068717
1765	0.01603699547
1766	0.01603654503
1767	0.01603645593
1768	0.01603659783
1769	0.01603518547
1770	0.01603505017
1771	0.01603266763
1772	0.01603231124
1773	0.0160303049
1774	0.01603036925
1775	0.0160192139
1776	0.01601914625
1777	0.01595160699
1778	0.0158607423
1779	0.0158608347
1780	0.0158608215
1781	0.01586077695
1782	0.0158607192
1783	0.0158606499
1784	0.01586070765
1785	0.0158607258
1786	0.01586058391
1787	0.01586049481
1788	0.01586045851
1789	0.01586026051
1790	0.01586028691
1791	0.01586025226
1792	0.01586028526
1793	0.01586025061
1794	0.01585998662
1795	0.01585988267
1796	0.01585989587
1797	0.01585980183
1798	0.01585983318
1799	0.01585979853
1800	0.01585979193
1801	0.01585976883
1802	0.01585979028
1803	0.01585972263
1804	0.01585971603
1805	0.01585946689
1806	0.01585950154
1807	0.01585948504
1808	0.01585946029
1809	0.01585945204
1810	0.01585930684
1811	0.01585917484
1812	0.01585757769
1813	0.01585762719
1814	0.01585764039
1815	0.01585596403
1816	0.01585539645
1817	0.01585539645
1818	0.01585312281
1819	0.01585321521
1820	0.01583128895
1821	0.0158312543
1822	0.0158311619
1823	0.0158312048
1824	0.01583120645
1825	0.01583118995
1826	0.01583110251
1827	0.01583109426
1828	0.01583108601
1829	0.01583097381
1830	0.01583102331
1831	0.01583084016
1832	0.01583084511
1833	0.01583084676
1834	0.01582926446
1835	0.01582921166
1836	0.0157669473
1837	0.015766878
1838	0.01576686645
1839	0.0157669011
1840	0.01576674435
1841	0.0157667625
1842	0.01576670475
1843	0.01576669155
1844	0.01576665361
1845	0.01576665856
1846	0.01576647706
1847	0.01576643086
1848	0.01576635166
1849	0.01576624772
1850	0.01576624607
1851	0.01576626917
1852	0.01576623287
1853	0.01576604642
1854	0.01576608107
1855	0.01576604477
1856	0.01576589298
1857	0.01576590783
1858	0.01576578078
1859	0.01576560753
1860	0.01576564548
1861	0.01576567188
1862	0.01576452846
1863	0.01574010088
1864	0.01574004643
1865	0.01574004313
1866	0.01574004313
1867	0.01573999363
1868	0.01573986658
1869	0.01573981873
1870	0.01573710786
1871	0.01573708476
1872	0.01573712931
1873	0.01573509491
1874	0.01573508336
1875	0.01573508336
1876	0.01573330471
1877	0.0157318181
1878	0.01573174385
1879	0.01570733112
1880	0.01570734267
1881	0.01570725027
1882	0.01570715622
1883	0.01570696648
1884	0.01570578511
1885	0.01568024875
1886	0.01568024875
1887	0.01568024875
1888	0.01568024875
1889	0.01568024875
1890	0.01568024875
1891	0.01568024875
1892	0.01568024875
1893	0.01568024875
1894	0.01568024875
1895	0.01568024875
1896	0.01568024875
1897	0.01568024875
1898	0.01568024875
1899	0.01568024875
1900	0.01568024875
1901	0.01568024875
1902	0.01568024875
1903	0.01568024875
1904	0.01568025865
1905	0.0156801646
1906	0.01568010685
1907	0.01568003261
1908	0.01567879019
1909	0.01567872914
1910	0.01567873244
1911	0.01567866974
1912	0.01567863674
1913	0.01567864334
1914	0.01567782827
1915	0.01567784477
1916	0.01567628721
1917	0.01567621131
1918	0.01567532858
1919	0.01567524939
1920	0.01567523124
1921	0.01567518009
1922	0.01567518999
1923	0.01567504974
1924	0.01567492599
1925	0.01567487155
1926	0.01567471975
1927	0.0156747412
1928	0.01565839179
1929	0.01565578816
1930	0.01565570072
1931	0.01565411676
1932	0.01565322413
1933	0.01565320433
1934	0.01565314824
1935	0.01565309709
1936	0.01565307729
1937	0.0156102791
1938	0.0156102329
1939	0.01560932543
1940	0.01560926603
1941	0.01560931718
1942	0.01560932708
1943	0.01560936502
1944	0.01560596942
1945	0.01560250781
1946	0.01554866317
1947	0.01554814509
1948	0.01554618989
1949	0.01554362091
1950	0.01551995725
1951	0.01551948536
1952	0.01551938637
1953	0.01551935997
1954	0.01551929562
1955	0.01551937152
1956	0.0155180961
1957	0.01551794431
1958	0.01551648245
1959	0.01549486968
1960	0.01549483503
1961	0.01549486473
1962	0.01549480533
1963	0.01549472614
1964	0.01549475584
1965	0.01548483465
1966	0.01548473236
1967	0.01548460861
1968	0.01548449971
1969	0.01540706732
1970	0.01540697822
1971	0.01540698317
1972	0.01540703102
1973	0.01540698647
1974	0.01540693202
1975	0.01540687427
1976	0.01540675217
1977	0.01540685612
1978	0.01540688912
1979	0.01540670433
1980	0.01540663338
1981	0.01540664493
1982	0.01540648983
1983	0.01540649808
1984	0.01540655418
1985	0.01540655913
1986	0.01540650798
1987	0.01540635453
1988	0.01540629679
1989	0.01540621429
1990	0.01540611859
1991	0.01540606414
1992	0.01540520782
1993	0.01540374596
1994	0.015403807
1995	0.01540373606
1996	0.01540375586
1997	0.01540363211
1998	0.01540363541
1999	0.01540358591
